dept_name,dept,course_code,course_name,track_name,course_type,course_description,source_url,record_id,crawled_at
AI컴퓨팅학과,aic,CS50700,인공지능 및 기계학습,5000-level+,Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0012,2026-05-26T13:24:53.541543+00:00
AI컴퓨팅학과,aic,CS59900,컴퓨팅 특강 <리소스 효율적 AI 연구>,5000-level+,Elective,Course Name: 컴퓨팅 특강 <리소스 효율적 AI 연구>,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0013,2026-05-26T13:24:53.541543+00:00
AI컴퓨팅학과,aic,CS50804,인간과 컴퓨터 상호작용,5000-level+,Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0014,2026-05-26T13:24:53.541543+00:00
AI컴퓨팅학과,aic,CS50605,사물인터넷 데이터 사이언스,5000-level+,Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0015,2026-05-26T13:24:53.541543+00:00
AI컴퓨팅학과,aic,CS50705,인공지능 윤리,5000-level+,Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0016,2026-05-26T13:24:53.541543+00:00
AI컴퓨팅학과,aic,CS10003,인공지능 기초,학부 과정 (Undergraduate),Required,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0017__course_001,2026-05-26T13:24:53.541543+00:00
AI컴퓨팅학과,aic,CS40709,3차원 데이터를 위한 기계학습,학부 과정 (Undergraduate),Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0018__course_001,2026-05-26T13:24:53.541543+00:00
AI컴퓨팅학과,aic,CS40806,웨어러블 사용자 인터페이스,학부 과정 (Undergraduate),Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0019__course_001,2026-05-26T13:24:53.541543+00:00
AI컴퓨팅학과,aic,CS40700,인공지능 개론,학부 과정 (Undergraduate),Required,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0020__course_001,2026-05-26T13:24:53.541543+00:00
AI컴퓨팅학과,aic,CS30706,기계학습,학부 과정 (Undergraduate),Required,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0021__course_001,2026-05-26T13:24:53.541543+00:00
AI컴퓨팅학과,aic,CS20300,시스템프로그래밍,학부 과정 (Undergraduate),Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0022__course_001,2026-05-26T13:24:53.541543+00:00
AI컴퓨팅학과,aic,CS30704,인간-컴퓨터 상호작용 개론,학부 과정 (Undergraduate),Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0023__course_001,2026-05-26T13:24:53.541543+00:00
AI컴퓨팅학과,aic,CS30707,강화학습 개론,학부 과정 (Undergraduate),Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0024__course_001,2026-05-26T13:24:53.541543+00:00
AI컴퓨팅학과,aic,CS30101,전산기조직,학부 과정 (Undergraduate),Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0025__course_001,2026-05-26T13:24:53.541543+00:00
AI컴퓨팅학과,aic,CS30300,운영체제 및 실험,학부 과정 (Undergraduate),Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0026__course_001,2026-05-26T13:24:53.541543+00:00
AI컴퓨팅학과,aic,CS40701,그래프 기계학습 및 마이닝,학부 과정 (Undergraduate),Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0027__course_001,2026-05-26T13:24:53.541543+00:00
AI컴퓨팅학과,aic,CS50700,인공지능 및 기계학습,대학원 과정 (Graduate),Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0028__course_001,2026-05-26T13:24:53.541543+00:00
AI컴퓨팅학과,aic,CS59900,컴퓨팅 특강 <리소스 효율적 AI 연구>,대학원 과정 (Graduate),Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0029__course_001,2026-05-26T13:24:53.541543+00:00
AI컴퓨팅학과,aic,CS50804,인간과 컴퓨터 상호작용,대학원 과정 (Graduate),Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0030__course_001,2026-05-26T13:24:53.541543+00:00
AI컴퓨팅학과,aic,CS50605,사물인터넷 데이터 사이언스,대학원 과정 (Graduate),Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0031__course_001,2026-05-26T13:24:53.541543+00:00
AI컴퓨팅학과,aic,CS50705,인공지능 윤리,대학원 과정 (Graduate),Elective,,https://aic.kaist.ac.kr/#/education-courses,aic_education_courses_교과목 안내_d550178826_d5501788__item_0032__course_001,2026-05-26T13:24:53.541543+00:00
AX학과,ax,AX20001,"AI를 위한 확률, 통계 및 최적화",데이터콘텐츠AX,전공필수,"Course Name: AI를 위한 확률, 통계 및 최적화",https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0001,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX20002,AI모델 및 알고리즘의 이해,데이터콘텐츠AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0002,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX30001,AI 시스템 설계 및 플랫폼 구현,데이터콘텐츠AX,전공필수,Course Name: AI 시스템 설계 및 플랫폼 구현,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0003,2026-05-26T13:29:07.575376+00:00
AX학과,ax,FX20001,AI 철학: 윤리와 법,데이터콘텐츠AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0004,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX40001,AX 리빙랩 I,데이터콘텐츠AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0005,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX40002,AX 리빙랩 II,데이터콘텐츠AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0006,2026-05-26T13:29:07.575376+00:00
AX학과,ax,IE.20041,공학통계 I,데이터콘텐츠AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0007,2026-05-26T13:29:07.575376+00:00
AX학과,ax,IE.20042,데이터 구조 및 분석,데이터콘텐츠AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0008,2026-05-26T13:29:07.575376+00:00
AX학과,ax,IE.20042,공학통계 II,데이터콘텐츠AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0009,2026-05-26T13:29:07.575376+00:00
AX학과,ax,IE.30043,통계적 기계학습,데이터콘텐츠AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0010,2026-05-26T13:29:07.575376+00:00
AX학과,ax,ID.30011,소프트웨어프로토타이핑,데이터콘텐츠AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0011,2026-05-26T13:29:07.575376+00:00
AX학과,ax,IE.40037,데이터 기반 의사결정 및 제어 방법론,데이터콘텐츠AX,전공선택,Course Name: 데이터 기반 의사결정 및 제어 방법론,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0012,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX20001,"AI를 위한 확률, 통계 및 최적화",바이오소재AX,전공필수,"Course Name: AI를 위한 확률, 통계 및 최적화",https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0013,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX20002,AI모델 및 알고리즘의 이해,바이오소재AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0014,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX30001,AI 시스템 설계 및 플랫폼 구현,바이오소재AX,전공필수,Course Name: AI 시스템 설계 및 플랫폼 구현,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0015,2026-05-26T13:29:07.575376+00:00
AX학과,ax,FX20001,AI 철학: 윤리와 법,바이오소재AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0016,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX40001,AX 리빙랩 I,바이오소재AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0017,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX40002,AX 리빙랩 II,바이오소재AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0018,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CBE.20006,생화공 수치계산법,바이오소재AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0019,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CBE.30041,공정모사와 제어,바이오소재AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0020,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CBE.49900,생명화학공학특강: AI를 이용한 생화공 문제 해결,바이오소재AX,전공선택,Course Name: 생명화학공학특강: AI를 이용한 생화공 문제 해결,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0021,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CBE.30063,대사공학 및 합성생물학 입문,바이오소재AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0022,2026-05-26T13:29:07.575376+00:00
AX학과,ax,MS.49900,신소재특강: 전산재료과학개론,바이오소재AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0023,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CBE.40064,생명공학을 위한 빅데이터 분석 및 기계학습,바이오소재AX,전공선택,Course Name: 생명공학을 위한 빅데이터 분석 및 기계학습,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0024,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX20001,"AI를 위한 확률, 통계 및 최적화",생명과학AX,전공필수,"Course Name: AI를 위한 확률, 통계 및 최적화",https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0025,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX20002,AI모델 및 알고리즘의 이해,생명과학AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0026,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX30001,AI 시스템 설계 및 플랫폼 구현,생명과학AX,전공필수,Course Name: AI 시스템 설계 및 플랫폼 구현,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0027,2026-05-26T13:29:07.575376+00:00
AX학과,ax,FX20001,AI 철학: 윤리와 법,생명과학AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0028,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX40001,AX 리빙랩 I,생명과학AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0029,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX40002,AX 리빙랩 II,생명과학AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0030,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BS.20005,생화학,생명과학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0031,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BS.30057,신경생물학 I,생명과학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0032,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BS.40050,신경생물학 II,생명과학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0033,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BS.40015,유전체학,생명과학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0034,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BS.50012,생물통계학,생명과학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0035,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BS.50043,고급신경생물학,생명과학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0036,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CH.40015,인공지능 화학,생명과학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0037,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX20001,"AI를 위한 확률, 통계 및 최적화",물리제조AX,전공필수,"Course Name: AI를 위한 확률, 통계 및 최적화",https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0038,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX20002,AI모델 및 알고리즘의 이해,물리제조AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0039,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX30001,AI 시스템 설계 및 플랫폼 구현,물리제조AX,전공필수,Course Name: AI 시스템 설계 및 플랫폼 구현,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0040,2026-05-26T13:29:07.575376+00:00
AX학과,ax,FX20001,AI 철학: 윤리와 법,물리제조AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0041,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX40001,AX 리빙랩 I,물리제조AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0042,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX40002,AX 리빙랩 II,물리제조AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0043,2026-05-26T13:29:07.575376+00:00
AX학과,ax,IE.20051,제조 프로세스 혁신,물리제조AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0044,2026-05-26T13:29:07.575376+00:00
AX학과,ax,IE.20021,생산관리 I,물리제조AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0045,2026-05-26T13:29:07.575376+00:00
AX학과,ax,ME.20003,메카트로닉스 시스템 설계,물리제조AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0046,2026-05-26T13:29:07.575376+00:00
AX학과,ax,ME.30040,공학 설계,물리제조AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0047,2026-05-26T13:29:07.575376+00:00
AX학과,ax,IE.30031,OR: 최적화,물리제조AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0048,2026-05-26T13:29:07.575376+00:00
AX학과,ax,ME.30061,시스템 모델링 제어,물리제조AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0049,2026-05-26T13:29:07.575376+00:00
AX학과,ax,ME.40062,자동제어,물리제조AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0050,2026-05-26T13:29:07.575376+00:00
AX학과,ax,ME.40059,시각지능개론,물리제조AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0051,2026-05-26T13:29:07.575376+00:00
AX학과,ax,ME.40053,로봇공학 개론,물리제조AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0052,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX20001,"AI를 위한 확률, 통계 및 최적화",지속가능성AX,전공필수,"Course Name: AI를 위한 확률, 통계 및 최적화",https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0053,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX20002,AI모델 및 알고리즘의 이해,지속가능성AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0054,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX30001,AI 시스템 설계 및 플랫폼 구현,지속가능성AX,전공필수,Course Name: AI 시스템 설계 및 플랫폼 구현,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0055,2026-05-26T13:29:07.575376+00:00
AX학과,ax,FX20001,AI 철학: 윤리와 법,지속가능성AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0056,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX40001,AX 리빙랩 I,지속가능성AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0057,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX40002,AX 리빙랩 II,지속가능성AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0058,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CE.20050,스마트시티와 디지털 인프라스트럭쳐 개론,지속가능성AX,전공선택,Course Name: 스마트시티와 디지털 인프라스트럭쳐 개론,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0059,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CE.20053,사회기반시설물을 위한 센싱기술 개론,지속가능성AX,전공선택,Course Name: 사회기반시설물을 위한 센싱기술 개론,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0060,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CE.20054,환경 과학 및 공학개론,지속가능성AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0061,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CE.20040,도시건축학개론,지속가능성AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0062,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CE.49903,건설 및 환경공학 특강 <기후 시스템 과학과 완화 및 적응 방안>,지속가능성AX,전공선택,Course Name: 건설 및 환경공학 특강 <기후 시스템 과학과 완화 및 적응 방안>,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0063,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CE.40076,인공지능과 스마트기술을 이용한 사회기반구조물 및 환경 설계,지속가능성AX,전공선택,Course Name: 인공지능과 스마트기술을 이용한 사회기반구조물 및 환경 설계,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0064,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CE.20091,지리공간분석개론,지속가능성AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0065,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CE.30050,모빌리티시스템공학개론,지속가능성AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0066,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CE.50080,구조물 안전진단을 위한 통계식 패턴인식 및 머신러닝,지속가능성AX,전공선택,Course Name: 구조물 안전진단을 위한 통계식 패턴인식 및 머신러닝,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0067,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CE.30072,지속가능 물순환 공학,지속가능성AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0068,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CE.50045,교통시스템을 위한 인공지능 적용,지속가능성AX,전공선택,Course Name: 교통시스템을 위한 인공지능 적용,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0069,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX20001,"AI를 위한 확률, 통계 및 최적화",경영공학AX,전공필수,"Course Name: AI를 위한 확률, 통계 및 최적화",https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0070,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX20002,AI모델 및 알고리즘의 이해,경영공학AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0071,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX30001,AI 시스템 설계 및 플랫폼 구현,경영공학AX,전공필수,Course Name: AI 시스템 설계 및 플랫폼 구현,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0072,2026-05-26T13:29:07.575376+00:00
AX학과,ax,FX20001,AI 철학: 윤리와 법,경영공학AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0073,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX40001,AX 리빙랩 I,경영공학AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0074,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX40002,AX 리빙랩 II,경영공학AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0075,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BTM.201,통계분석론,경영공학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0076,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BTM.236,마케팅원론,경영공학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0077,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BTM.235,재무관리론,경영공학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0078,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BTM.447,경영을 위한 인공지능 기초,경영공학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0079,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BTM.415,게임이론,경영공학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0080,2026-05-26T13:29:07.575376+00:00
